Year,state_code,Gender,Industry,Values
2021,ND,Male,Retail trade,16248
2021,NE,Male,Retail trade,37098
2021,NH,Male,Retail trade,30949
2021,NJ,Male,Retail trade,173010
2021,NM,Male,Retail trade,33727
2021,NV,Male,Retail trade,56522
2021,NY,Male,Retail trade,322288
2021,OH,Male,Retail trade,209446
2021,OK,Male,Retail trade,74209
2021,OR,Male,Retail trade,84825
2021,PA,Male,Retail trade,227207
2021,PR,Male,Retail trade,41746
2021,RI,Male,Retail trade,22407
2021,SC,Male,Retail trade,85906
2021,SD,Male,Retail trade,17505
2021,TN,Male,Retail trade,127340
2021,TX,Male,Retail trade,553078
2021,UT,Male,Retail trade,64092
2021,VA,Male,Retail trade,138328
2021,VT,Male,Retail trade,12970
2021,WA,Male,Retail trade,154145
2021,WI,Male,Retail trade,107030
2021,WV,Male,Retail trade,33051
2021,WY,Male,Retail trade,10297
2019,AK,Male,Transportation warehousing utilities,14220
2019,AL,Male,Transportation warehousing utilities,75196
2019,AR,Male,Transportation warehousing utilities,48465
2019,AZ,Male,Transportation warehousing utilities,98626
2019,CA,Male,Transportation warehousing utilities,582167
2019,CO,Male,Transportation warehousing utilities,82115
2019,CT,Male,Transportation warehousing utilities,42565
2019,DC,Male,Transportation warehousing utilities,5494
2019,DE,Male,Transportation warehousing utilities,14160
2019,FL,Male,Transportation warehousing utilities,321335
2019,GA,Male,Transportation warehousing utilities,191395
2019,HI,Male,Transportation warehousing utilities,20670
2019,IA,Male,Transportation warehousing utilities,52419
2019,ID,Male,Transportation warehousing utilities,24333
2019,IL,Male,Transportation warehousing utilities,240250
2019,IN,Male,Transportation warehousing utilities,108343
2019,KS,Male,Transportation warehousing utilities,46426
2019,KY,Male,Transportation warehousing utilities,72374
2019,LA,Male,Transportation warehousing utilities,72160
2019,MA,Male,Transportation warehousing utilities,80643
2019,MD,Male,Transportation warehousing utilities,87124
2019,ME,Male,Transportation warehousing utilities,15878
2019,MI,Male,Transportation warehousing utilities,117699
2019,MN,Male,Transportation warehousing utilities,81617
2019,MO,Male,Transportation warehousing utilities,100215
2019,MS,Male,Transportation warehousing utilities,49988
2019,MT,Male,Transportation warehousing utilities,16524
2019,NC,Male,Transportation warehousing utilities,136412
2019,ND,Male,Transportation warehousing utilities,14083
2019,NE,Male,Transportation warehousing utilities,39888
2019,NH,Male,Transportation warehousing utilities,16633
2019,NJ,Male,Transportation warehousing utilities,164304
2019,NM,Male,Transportation warehousing utilities,24014
2019,NV,Male,Transportation warehousing utilities,49609
2019,NY,Male,Transportation warehousing utilities,326205
2019,OH,Male,Transportation warehousing utilities,176715
2019,OK,Male,Transportation warehousing utilities,63741
2019,OR,Male,Transportation warehousing utilities,49846
2019,PA,Male,Transportation warehousing utilities,211062
2019,PR,Male,Transportation warehousing utilities,22821
2019,RI,Male,Transportation warehousing utilities,11966
2019,SC,Male,Transportation warehousing utilities,72928
2019,SD,Male,Transportation warehousing utilities,12630
2019,TN,Male,Transportation warehousing utilities,120073
2019,TX,Male,Transportation warehousing utilities,487957
2019,UT,Male,Transportation warehousing utilities,43906
2019,VA,Male,Transportation warehousing utilities,110038
2019,VT,Male,Transportation warehousing utilities,6033
2019,WA,Male,Transportation warehousing utilities,112049
2019,WI,Male,Transportation warehousing utilities,80147
2019,WV,Male,Transportation warehousing utilities,27724
2019,WY,Male,Transportation warehousing utilities,10830
2020,AK,Male,Transportation warehousing utilities,15469
2020,AL,Male,Transportation warehousing utilities,75529
2020,AR,Male,Transportation warehousing utilities,49758
2020,AZ,Male,Transportation warehousing utilities,101590
2020,CA,Male,Transportation warehousing utilities,596011
2020,CO,Male,Transportation warehousing utilities,84082
2020,CT,Male,Transportation warehousing utilities,42582
2020,DC,Male,Transportation warehousing utilities,6529
2020,DE,Male,Transportation warehousing utilities,15267
2020,FL,Male,Transportation warehousing utilities,333649
2020,GA,Male,Transportation warehousing utilities,193215
2020,HI,Male,Transportation warehousing utilities,21718
2020,IA,Male,Transportation warehousing utilities,52178
2020,ID,Male,Transportation warehousing utilities,25776
2020,IL,Male,Transportation warehousing utilities,241096
2020,IN,Male,Transportation warehousing utilities,111610
2020,KS,Male,Transportation warehousing utilities,46954
2020,KY,Male,Transportation warehousing utilities,75248
2020,LA,Male,Transportation warehousing utilities,72410
2020,MA,Male,Transportation warehousing utilities,82236
2020,MD,Male,Transportation warehousing utilities,87150
2020,ME,Male,Transportation warehousing utilities,16453
2020,MI,Male,Transportation warehousing utilities,117292
2020,MN,Male,Transportation warehousing utilities,80500
2020,MO,Male,Transportation warehousing utilities,102183
2020,MS,Male,Transportation warehousing utilities,51312
2020,MT,Male,Transportation warehousing utilities,16779
2020,NC,Male,Transportation warehousing utilities,139559
2020,ND,Male,Transportation warehousing utilities,14587
2020,NE,Male,Transportation warehousing utilities,39908
2020,NH,Male,Transportation warehousing utilities,15948
2020,NJ,Male,Transportation warehousing utilities,168276
2020,NM,Male,Transportation warehousing utilities,24543
2020,NV,Male,Transportation warehousing utilities,50222
2020,NY,Male,Transportation warehousing utilities,320192
2020,OH,Male,Transportation warehousing utilities,180263
2020,OK,Male,Transportation warehousing utilities,64717
2020,OR,Male,Transportation warehousing utilities,50630
2020,PA,Male,Transportation warehousing utilities,211004
2020,PR,Male,Transportation warehousing utilities,23265
2020,RI,Male,Transportation warehousing utilities,12818
2020,SC,Male,Transportation warehousing utilities,75146
2020,SD,Male,Transportation warehousing utilities,11991
2020,TN,Male,Transportation warehousing utilities,123422
2020,TX,Male,Transportation warehousing utilities,500175
2020,UT,Male,Transportation warehousing utilities,46109
2020,VA,Male,Transportation warehousing utilities,113145
2020,VT,Male,Transportation warehousing utilities,6032
2020,WA,Male,Transportation warehousing utilities,114196
2020,WI,Male,Transportation warehousing utilities,81176
2020,WV,Male,Transportation warehousing utilities,29243
2020,WY,Male,Transportation warehousing utilities,11153
2021,AK,Male,Transportation warehousing utilities,16682
2021,AL,Male,Transportation warehousing utilities,78246
2021,AR,Male,Transportation warehousing utilities,50548
2021,AZ,Male,Transportation warehousing utilities,103071
2021,CA,Male,Transportation warehousing utilities,614161
2021,CO,Male,Transportation warehousing utilities,86849
2021,CT,Male,Transportation warehousing utilities,44668
2021,DC,Male,Transportation warehousing utilities,6075
2021,DE,Male,Transportation warehousing utilities,15108
2021,FL,Male,Transportation warehousing utilities,346305
2021,GA,Male,Transportation warehousing utilities,199968
2021,HI,Male,Transportation warehousing utilities,22227
2021,IA,Male,Transportation warehousing utilities,52148
2021,ID,Male,Transportation warehousing utilities,25821
2021,IL,Male,Transportation warehousing utilities,243151
2021,IN,Male,Transportation warehousing utilities,113708
2021,KS,Male,Transportation warehousing utilities,48808
2021,KY,Male,Transportation warehousing utilities,75003
2021,LA,Male,Transportation warehousing utilities,70796
2021,MA,Male,Transportation warehousing utilities,84590
2021,MD,Male,Transportation warehousing utilities,89662
2021,ME,Male,Transportation warehousing utilities,17163
2021,MI,Male,Transportation warehousing utilities,119759
2021,MN,Male,Transportation warehousing utilities,81630
2021,MO,Male,Transportation warehousing utilities,102154
2021,MS,Male,Transportation warehousing utilities,52512
2021,MT,Male,Transportation warehousing utilities,16646
2021,NC,Male,Transportation warehousing utilities,143076
2021,ND,Male,Transportation warehousing utilities,14036
2021,NE,Male,Transportation warehousing utilities,41234
2021,NH,Male,Transportation warehousing utilities,16632
2021,NJ,Male,Transportation warehousing utilities,171759
2021,NM,Male,Transportation warehousing utilities,25653
2021,NV,Male,Transportation warehousing utilities,52076
2021,NY,Male,Transportation warehousing utilities,327864
2021,OH,Male,Transportation warehousing utilities,185008
2021,OK,Male,Transportation warehousing utilities,65636
2021,OR,Male,Transportation warehousing utilities,50612
2021,PA,Male,Transportation warehousing utilities,214731
2021,PR,Male,Transportation warehousing utilities,22853
2021,RI,Male,Transportation warehousing utilities,14056
2021,SC,Male,Transportation warehousing utilities,76043
2021,SD,Male,Transportation warehousing utilities,12718
2021,TN,Male,Transportation warehousing utilities,126703
2021,TX,Male,Transportation warehousing utilities,520608
2021,UT,Male,Transportation warehousing utilities,47204
2021,VA,Male,Transportation warehousing utilities,117843
2021,VT,Male,Transportation warehousing utilities,6156
2021,WA,Male,Transportation warehousing utilities,116358
2021,WI,Male,Transportation warehousing utilities,84341
2021,WV,Male,Transportation warehousing utilities,29755
2021,WY,Male,Transportation warehousing utilities,10734
2019,AK,Male,Information,3422
2019,AL,Male,Information,15081
2019,AR,Male,Information,9911
2019,AZ,Male,Information,26911
2019,CA,Male,Information,269700
2019,CO,Male,Information,42278
2019,CT,Male,Information,19149
2019,DC,Male,Information,6009
2019,DE,Male,Information,3105
2019,FL,Male,Information,85592
2019,GA,Male,Information,55521
2019,HI,Male,Information,4621
2019,IA,Male,Information,9060
2019,ID,Male,Information,4994
2019,IL,Male,Information,51334
2019,IN,Male,Information,20763
2019,KS,Male,Information,13492
2019,KY,Male,Information,13813
2019,LA,Male,Information,14061
2019,MA,Male,Information,38465
2019,MD,Male,Information,29691
2019,ME,Male,Information,4827
2019,MI,Male,Information,26974
2019,MN,Male,Information,22559
2019,MO,Male,Information,24802
2019,MS,Male,Information,7161
2019,MT,Male,Information,3264
2019,NC,Male,Information,41426
2019,ND,Male,Information,2209
2019,NE,Male,Information,8343
2019,NH,Male,Information,6744
2019,NJ,Male,Information,62744
2019,NM,Male,Information,5638
2019,NV,Male,Information,9979
2019,NY,Male,Information,123035
2019,OH,Male,Information,38436
2019,OK,Male,Information,13671
2019,OR,Male,Information,15140
2019,PA,Male,Information,49367
2019,PR,Male,Information,8104
2019,RI,Male,Information,4043
2019,SC,Male,Information,15777
2019,SD,Male,Information,2704
2019,TN,Male,Information,24705
2019,TX,Male,Information,117359
2019,UT,Male,Information,14980
2019,VA,Male,Information,39804
2019,VT,Male,Information,2289
2019,WA,Male,Information,40809
2019,WI,Male,Information,21077
2019,WV,Male,Information,5094
2019,WY,Male,Information,1715
2020,AK,Male,Information,3331
2020,AL,Male,Information,15457
2020,AR,Male,Information,8866
2020,AZ,Male,Information,27973
2020,CA,Male,Information,267455
2020,CO,Male,Information,41883
2020,CT,Male,Information,17168
2020,DC,Male,Information,5874
2020,DE,Male,Information,2710
2020,FL,Male,Information,84218
2020,GA,Male,Information,55858
2020,HI,Male,Information,4266
2020,IA,Male,Information,8731
2020,ID,Male,Information,5392
2020,IL,Male,Information,49585
2020,IN,Male,Information,19162
2020,KS,Male,Information,12520
2020,KY,Male,Information,14060
2020,LA,Male,Information,13250
2020,MA,Male,Information,37983
2020,MD,Male,Information,28946
2020,ME,Male,Information,4276
2020,MI,Male,Information,25639
2020,MN,Male,Information,22050
2020,MO,Male,Information,23592
2020,MS,Male,Information,7330
2020,MT,Male,Information,3224
2020,NC,Male,Information,42026
2020,ND,Male,Information,2321
2020,NE,Male,Information,8194
2020,NH,Male,Information,6469
2020,NJ,Male,Information,61120
2020,NM,Male,Information,5845
2020,NV,Male,Information,10414
2020,NY,Male,Information,118191
2020,OH,Male,Information,38062
2020,OK,Male,Information,12988
2020,OR,Male,Information,14908
2020,PA,Male,Information,48676
2020,PR,Male,Information,7968
2020,RI,Male,Information,3627
2020,SC,Male,Information,15642
2020,SD,Male,Information,2592
2020,TN,Male,Information,24260
2020,TX,Male,Information,116872
2020,UT,Male,Information,14058
2020,VA,Male,Information,39526
2020,VT,Male,Information,2260
2020,WA,Male,Information,42711
2020,WI,Male,Information,21370
2020,WV,Male,Information,5371
2020,WY,Male,Information,1643
2021,AK,Male,Information,2929
2021,AL,Male,Information,14545
2021,AR,Male,Information,8617
2021,AZ,Male,Information,27788
2021,CA,Male,Information,266235
2021,CO,Male,Information,42347
2021,CT,Male,Information,16323
2021,DC,Male,Information,5895
2021,DE,Male,Information,2598
2021,FL,Male,Information,84349
2021,GA,Male,Information,57402
2021,HI,Male,Information,3807
2021,IA,Male,Information,8407
2021,ID,Male,Information,5455
2021,IL,Male,Information,49487
2021,IN,Male,Information,19522
2021,KS,Male,Information,11929
2021,KY,Male,Information,13129
2021,LA,Male,Information,12970
2021,MA,Male,Information,37113
2021,MD,Male,Information,29310
2021,ME,Male,Information,4310
2021,MI,Male,Information,24508
2021,MN,Male,Information,20658
2021,MO,Male,Information,22359
2021,MS,Male,Information,7011
2021,MT,Male,Information,3391
2021,NC,Male,Information,41693
2021,ND,Male,Information,2195
2021,NE,Male,Information,7985
2021,NH,Male,Information,7010
2021,NJ,Male,Information,62465
2021,NM,Male,Information,5601
2021,NV,Male,Information,10453
2021,NY,Male,Information,119236
2021,OH,Male,Information,38300
2021,OK,Male,Information,13223
2021,OR,Male,Information,13755
2021,PA,Male,Information,48855
2021,PR,Male,Information,8298
2021,RI,Male,Information,3411
2021,SC,Male,Information,16944
2021,SD,Male,Information,2596
2021,TN,Male,Information,23627
2021,TX,Male,Information,114756
2021,UT,Male,Information,13584
2021,VA,Male,Information,38967
2021,VT,Male,Information,2433
2021,WA,Male,Information,44946
2021,WI,Male,Information,21122
2021,WV,Male,Information,5203
2021,WY,Male,Information,1395
2019,AK,Male,Finance insurance realestate ,4136
2019,AL,Male,Finance insurance realestate ,38366
2019,AR,Male,Finance insurance realestate ,20665
2019,AZ,Male,Finance insurance realestate ,102886
2019,CA,Male,Finance insurance realestate ,438842
2019,CO,Male,Finance insurance realestate ,79887
2019,CT,Male,Finance insurance realestate ,74200
2019,DC,Male,Finance insurance realestate ,12625
2019,DE,Male,Finance insurance realestate ,17100
2019,FL,Male,Finance insurance realestate ,279858
2019,GA,Male,Finance insurance realestate ,112930
2019,HI,Male,Finance insurance realestate ,16569
2019,IA,Male,Finance insurance realestate ,45282
2019,ID,Male,Finance insurance realestate ,14186
2019,IL,Male,Finance insurance realestate ,191116
2019,IN,Male,Finance insurance realestate ,57302
2019,KS,Male,Finance insurance realestate ,32674
2019,KY,Male,Finance insurance realestate ,39327
2019,LA,Male,Finance insurance realestate ,33501
2019,MA,Male,Finance insurance realestate ,115024
2019,MD,Male,Finance insurance realestate ,74607
2019,ME,Male,Finance insurance realestate ,13848
2019,MI,Male,Finance insurance realestate ,86742
2019,MN,Male,Finance insurance realestate ,84965
2019,MO,Male,Finance insurance realestate ,74946
2019,MS,Male,Finance insurance realestate ,17663
2019,MT,Male,Finance insurance realestate ,8507
2019,NC,Male,Finance insurance realestate ,121609
2019,ND,Male,Finance insurance realestate ,7302
2019,NE,Male,Finance insurance realestate ,28265
2019,NH,Male,Finance insurance realestate ,16924
2019,NJ,Male,Finance insurance realestate ,182182
2019,NM,Male,Finance insurance realestate ,14565
2019,NV,Male,Finance insurance realestate ,27443
2019,NY,Male,Finance insurance realestate ,366157
2019,OH,Male,Finance insurance realestate ,138141
2019,OK,Male,Finance insurance realestate ,30761
2019,OR,Male,Finance insurance realestate ,38559
2019,PA,Male,Finance insurance realestate ,158157
2019,PR,Male,Finance insurance realestate ,19407
2019,RI,Male,Finance insurance realestate ,14265
2019,SC,Male,Finance insurance realestate ,45950
2019,SD,Male,Finance insurance realestate ,11387
2019,TN,Male,Finance insurance realestate ,63736
2019,TX,Male,Finance insurance realestate ,337312
2019,UT,Male,Finance insurance realestate ,41910
2019,VA,Male,Finance insurance realestate ,99784
2019,VT,Male,Finance insurance realestate ,4972
2019,WA,Male,Finance insurance realestate ,70573
2019,WI,Male,Finance insurance realestate ,62078
2019,WV,Male,Finance insurance realestate ,9897
2019,WY,Male,Finance insurance realestate ,2528
2020,AK,Male,Finance insurance realestate ,4151
2020,AL,Male,Finance insurance realestate ,38357
2020,AR,Male,Finance insurance realestate ,20690
2020,AZ,Male,Finance insurance realestate ,109724
2020,CA,Male,Finance insurance realestate ,441099
2020,CO,Male,Finance insurance realestate ,83537
2020,CT,Male,Finance insurance realestate ,74482
2020,DC,Male,Finance insurance realestate ,12041
2020,DE,Male,Finance insurance realestate ,17025
2020,FL,Male,Finance insurance realestate ,284711
2020,GA,Male,Finance insurance realestate ,116937
2020,HI,Male,Finance insurance realestate ,15614
2020,IA,Male,Finance insurance realestate ,45614
2020,ID,Male,Finance insurance realestate ,15638
2020,IL,Male,Finance insurance realestate ,193598
2020,IN,Male,Finance insurance realestate ,56921
2020,KS,Male,Finance insurance realestate ,34480
2020,KY,Male,Finance insurance realestate ,40109
2020,LA,Male,Finance insurance realestate ,32429
2020,MA,Male,Finance insurance realestate ,117242
2020,MD,Male,Finance insurance realestate ,75226
2020,ME,Male,Finance insurance realestate ,14696
2020,MI,Male,Finance insurance realestate ,88065
2020,MN,Male,Finance insurance realestate ,86872
2020,MO,Male,Finance insurance realestate ,76855
2020,MS,Male,Finance insurance realestate ,17536
2020,MT,Male,Finance insurance realestate ,8490
2020,NC,Male,Finance insurance realestate ,127048
2020,ND,Male,Finance insurance realestate ,7620
2020,NE,Male,Finance insurance realestate ,28702
2020,NH,Male,Finance insurance realestate ,17123
2020,NJ,Male,Finance insurance realestate ,183875
2020,NM,Male,Finance insurance realestate ,14024
2020,NV,Male,Finance insurance realestate ,26309
2020,NY,Male,Finance insurance realestate ,364015
2020,OH,Male,Finance insurance realestate ,135926
2020,OK,Male,Finance insurance realestate ,30381
2020,OR,Male,Finance insurance realestate ,38986
2020,PA,Male,Finance insurance realestate ,162349
2020,PR,Male,Finance insurance realestate ,18866
2020,RI,Male,Finance insurance realestate ,13392
2020,SC,Male,Finance insurance realestate ,46607
2020,SD,Male,Finance insurance realestate ,11331
2020,TN,Male,Finance insurance realestate ,65637
2020,TX,Male,Finance insurance realestate ,349121
2020,UT,Male,Finance insurance realestate ,46748
2020,VA,Male,Finance insurance realestate ,102196
2020,VT,Male,Finance insurance realestate ,5032
2020,WA,Male,Finance insurance realestate ,71392
2020,WI,Male,Finance insurance realestate ,62204
2020,WV,Male,Finance insurance realestate ,10629
2020,WY,Male,Finance insurance realestate ,2916
2021,AK,Male,Finance insurance realestate ,4359
2021,AL,Male,Finance insurance realestate ,39539
2021,AR,Male,Finance insurance realestate ,20786
2021,AZ,Male,Finance insurance realestate ,111811
2021,CA,Male,Finance insurance realestate ,437831
2021,CO,Male,Finance insurance realestate ,88194
2021,CT,Male,Finance insurance realestate ,74596
2021,DC,Male,Finance insurance realestate ,12172
2021,DE,Male,Finance insurance realestate ,16933
2021,FL,Male,Finance insurance realestate ,291329
2021,GA,Male,Finance insurance realestate ,119512
2021,HI,Male,Finance insurance realestate ,15639
2021,IA,Male,Finance insurance realestate ,46202
2021,ID,Male,Finance insurance realestate ,16826
2021,IL,Male,Finance insurance realestate ,197825
2021,IN,Male,Finance insurance realestate ,59909
2021,KS,Male,Finance insurance realestate ,35931
2021,KY,Male,Finance insurance realestate ,40158
2021,LA,Male,Finance insurance realestate ,33901
2021,MA,Male,Finance insurance realestate ,120170
2021,MD,Male,Finance insurance realestate ,76042
2021,ME,Male,Finance insurance realestate ,15806
2021,MI,Male,Finance insurance realestate ,90493
2021,MN,Male,Finance insurance realestate ,87682
2021,MO,Male,Finance insurance realestate ,79199
2021,MS,Male,Finance insurance realestate ,17346
2021,MT,Male,Finance insurance realestate ,8036
2021,NC,Male,Finance insurance realestate ,131493
2021,ND,Male,Finance insurance realestate ,7621
2021,NE,Male,Finance insurance realestate ,30926
2021,NH,Male,Finance insurance realestate ,17560
2021,NJ,Male,Finance insurance realestate ,192775
2021,NM,Male,Finance insurance realestate ,14112
2021,NV,Male,Finance insurance realestate ,27293
2021,NY,Male,Finance insurance realestate ,371274
2021,OH,Male,Finance insurance realestate ,140453
2021,OK,Male,Finance insurance realestate ,31086
2021,OR,Male,Finance insurance realestate ,39399
2021,PA,Male,Finance insurance realestate ,166323
2021,PR,Male,Finance insurance realestate ,19186
2021,RI,Male,Finance insurance realestate ,14562
2021,SC,Male,Finance insurance realestate ,48911
2021,SD,Male,Finance insurance realestate ,11623
2021,TN,Male,Finance insurance realestate ,67815
2021,TX,Male,Finance insurance realestate ,361587
2021,UT,Male,Finance insurance realestate ,48557
2021,VA,Male,Finance insurance realestate ,105840
2021,VT,Male,Finance insurance realestate ,5167
2021,WA,Male,Finance insurance realestate ,73330
2021,WI,Male,Finance insurance realestate ,64457
2021,WV,Male,Finance insurance realestate ,10378
2021,WY,Male,Finance insurance realestate ,3158
2019,AK,Male,Professional  services,11071
2019,AL,Male,Professional  services,92609
2019,AR,Male,Professional  services,41377
2019,AZ,Male,Professional  services,174379
2019,CA,Male,Professional  services,1190803
2019,CO,Male,Professional  services,187968
2019,CT,Male,Professional  services,93946
2019,DC,Male,Professional  services,39374
2019,DE,Male,Professional  services,19339
2019,FL,Male,Professional  services,540002
2019,GA,Male,Professional  services,268137
2019,HI,Male,Professional  services,31102
2019,IA,Male,Professional  services,48997
2019,ID,Male,Professional  services,33602
2019,IL,Male,Professional  services,337135
2019,IN,Male,Professional  services,115237
2019,KS,Male,Professional  services,62736
2019,KY,Male,Professional  services,68683
2019,LA,Male,Professional  services,77994
2019,MA,Male,Professional  services,235341
2019,MD,Male,Professional  services,227185
2019,ME,Male,Professional  services,24899
2019,MI,Male,Professional  services,188085
2019,MN,Male,Professional  services,130344
2019,MO,Male,Professional  services,120401
2019,MS,Male,Professional  services,34523
2019,MT,Male,Professional  services,17572
2019,NC,Male,Professional  services,226599
2019,ND,Male,Professional  services,10713
2019,NE,Male,Professional  services,38548
2019,NH,Male,Professional  services,39072
2019,NJ,Male,Professional  services,282435
2019,NM,Male,Professional  services,47176
2019,NV,Male,Professional  services,66060
2019,NY,Male,Professional  services,502509
2019,OH,Male,Professional  services,233622
2019,OK,Male,Professional  services,65368
2019,OR,Male,Professional  services,93887
2019,PA,Male,Professional  services,295078
2019,PR,Male,Professional  services,41751
2019,RI,Male,Professional  services,23457
2019,SC,Male,Professional  services,98577
2019,SD,Male,Professional  services,11717
2019,TN,Male,Professional  services,130115
2019,TX,Male,Professional  services,711079
2019,UT,Male,Professional  services,89783
2019,VA,Male,Professional  services,309174
2019,VT,Male,Professional  services,12729
2019,WA,Male,Professional  services,222666
2019,WI,Male,Professional  services,106923
2019,WV,Male,Professional  services,26321
2019,WY,Male,Professional  services,6951
2020,AK,Male,Professional  services,10966
2020,AL,Male,Professional  services,94692
2020,AR,Male,Professional  services,42854
2020,AZ,Male,Professional  services,177679
2020,CA,Male,Professional  services,1205490
2020,CO,Male,Professional  services,187617
2020,CT,Male,Professional  services,95369
2020,DC,Male,Professional  services,40147
2020,DE,Male,Professional  services,19601
2020,FL,Male,Professional  services,563015
2020,GA,Male,Professional  services,281681
2020,HI,Male,Professional  services,30989
2020,IA,Male,Professional  services,50264
2020,ID,Male,Professional  services,35075
2020,IL,Male,Professional  services,343498
2020,IN,Male,Professional  services,115927
2020,KS,Male,Professional  services,63101
2020,KY,Male,Professional  services,70264
2020,LA,Male,Professional  services,81315
2020,MA,Male,Professional  services,240988
2020,MD,Male,Professional  services,227565
2020,ME,Male,Professional  services,25737
2020,MI,Male,Professional  services,189925
2020,MN,Male,Professional  services,133344
2020,MO,Male,Professional  services,122514
2020,MS,Male,Professional  services,34775
2020,MT,Male,Professional  services,18251
2020,NC,Male,Professional  services,236064
2020,ND,Male,Professional  services,10802
2020,NE,Male,Professional  services,38538
2020,NH,Male,Professional  services,40163
2020,NJ,Male,Professional  services,283710
2020,NM,Male,Professional  services,46987
2020,NV,Male,Professional  services,69290
2020,NY,Male,Professional  services,516719
2020,OH,Male,Professional  services,240899
2020,OK,Male,Professional  services,65133
2020,OR,Male,Professional  services,95528
2020,PA,Male,Professional  services,296166
2020,PR,Male,Professional  services,42714
2020,RI,Male,Professional  services,24052
2020,SC,Male,Professional  services,102727
2020,SD,Male,Professional  services,11642
2020,TN,Male,Professional  services,133662
2020,TX,Male,Professional  services,728901
2020,UT,Male,Professional  services,92537
2020,VA,Male,Professional  services,320659
2020,VT,Male,Professional  services,12494
2020,WA,Male,Professional  services,234170
2020,WI,Male,Professional  services,109773
2020,WV,Male,Professional  services,26281
2020,WY,Male,Professional  services,6951
2021,AK,Male,Professional  services,11413
2021,AL,Male,Professional  services,98471
2021,AR,Male,Professional  services,43109
2021,AZ,Male,Professional  services,178951
2021,CA,Male,Professional  services,1226119
2021,CO,Male,Professional  services,198533
2021,CT,Male,Professional  services,96087
2021,DC,Male,Professional  services,40473
2021,DE,Male,Professional  services,21670
2021,FL,Male,Professional  services,586434
2021,GA,Male,Professional  services,295856
2021,HI,Male,Professional  services,30596
2021,IA,Male,Professional  services,50777
2021,ID,Male,Professional  services,36149
2021,IL,Male,Professional  services,355063
2021,IN,Male,Professional  services,119079
2021,KS,Male,Professional  services,63260
2021,KY,Male,Professional  services,72953
2021,LA,Male,Professional  services,82358
2021,MA,Male,Professional  services,251047
2021,MD,Male,Professional  services,234191
2021,ME,Male,Professional  services,27124
2021,MI,Male,Professional  services,194492
2021,MN,Male,Professional  services,138181
2021,MO,Male,Professional  services,126070
2021,MS,Male,Professional  services,34488
2021,MT,Male,Professional  services,19549
2021,NC,Male,Professional  services,245874
2021,ND,Male,Professional  services,11192
2021,NE,Male,Professional  services,39541
2021,NH,Male,Professional  services,42129
2021,NJ,Male,Professional  services,299709
2021,NM,Male,Professional  services,49358
2021,NV,Male,Professional  services,70285
2021,NY,Male,Professional  services,535889
2021,OH,Male,Professional  services,246025
2021,OK,Male,Professional  services,67522
2021,OR,Male,Professional  services,100155
2021,PA,Male,Professional  services,306016
2021,PR,Male,Professional  services,44200
2021,RI,Male,Professional  services,25908
2021,SC,Male,Professional  services,107272
2021,SD,Male,Professional  services,11573
2021,TN,Male,Professional  services,138541
2021,TX,Male,Professional  services,755959
2021,UT,Male,Professional  services,97905
2021,VA,Male,Professional  services,334778
2021,VT,Male,Professional  services,12897
2021,WA,Male,Professional  services,243677
2021,WI,Male,Professional  services,113821
2021,WV,Male,Professional  services,26396
2021,WY,Male,Professional  services,6458
2019,AK,Male,Educationalservices healthcare socialassistance,17242
2019,AL,Male,Educationalservices healthcare socialassistance,81785
2019,AR,Male,Educationalservices healthcare socialassistance,55118
2019,AZ,Male,Educationalservices healthcare socialassistance,138762
2019,CA,Male,Educationalservices healthcare socialassistance,764996
2019,CO,Male,Educationalservices healthcare socialassistance,114991
2019,CT,Male,Educationalservices healthcare socialassistance,89121
2019,DC,Male,Educationalservices healthcare socialassistance,15164
2019,DE,Male,Educationalservices healthcare socialassistance,20846
2019,FL,Male,Educationalservices healthcare socialassistance,385847
2019,GA,Male,Educationalservices healthcare socialassistance,172073
2019,HI,Male,Educationalservices healthcare socialassistance,29126
2019,IA,Male,Educationalservices healthcare socialassistance,62306
2019,ID,Male,Educationalservices healthcare socialassistance,32815
2019,IL,Male,Educationalservices healthcare socialassistance,259958
2019,IN,Male,Educationalservices healthcare socialassistance,124821
2019,KS,Male,Educationalservices healthcare socialassistance,63165
2019,KY,Male,Educationalservices healthcare socialassistance,83099
2019,LA,Male,Educationalservices healthcare socialassistance,78141
2019,MA,Male,Educationalservices healthcare socialassistance,197117
2019,MD,Male,Educationalservices healthcare socialassistance,141552
2019,ME,Male,Educationalservices healthcare socialassistance,34462
2019,MI,Male,Educationalservices healthcare socialassistance,182183
2019,MN,Male,Educationalservices healthcare socialassistance,126581
2019,MO,Male,Educationalservices healthcare socialassistance,125804
2019,MS,Male,Educationalservices healthcare socialassistance,51188
2019,MT,Male,Educationalservices healthcare socialassistance,22259
2019,NC,Male,Educationalservices healthcare socialassistance,189856
2019,ND,Male,Educationalservices healthcare socialassistance,16515
2019,NE,Male,Educationalservices healthcare socialassistance,41717
2019,NH,Male,Educationalservices healthcare socialassistance,30780
2019,NJ,Male,Educationalservices healthcare socialassistance,196924
2019,NM,Male,Educationalservices healthcare socialassistance,43709
2019,NV,Male,Educationalservices healthcare socialassistance,45302
2019,NY,Male,Educationalservices healthcare socialassistance,519345
2019,OH,Male,Educationalservices healthcare socialassistance,235355
2019,OK,Male,Educationalservices healthcare socialassistance,72135
